0.892212,0.627701,-0.778455
0.904779,0.617869,-0.786281
0.917345,0.60794,-0.793983
0.929911,0.597915,-0.80156
0.942478,0.587795,-0.80901
0.955044,0.577583,-0.816332
0.967611,0.567279,-0.823525
0.980177,0.556886,-0.830589
0.992743,0.546405,-0.837521
1.00531,0.535838,-0.844321
1.01788,0.525186,-0.850987
1.03044,0.514451,-0.85752
1.04301,0.503635,-0.863917
1.05558,0.492739,-0.870177
1.06814,0.481766,-0.8763
1.08071,0.470716,-0.882285
1.09327,0.459593,-0.88813
1.10584,0.448396,-0.893835
1.11841,0.437129,-0.899399
1.13097,0.425793,-0.904821
1.14354,0.414389,-0.9101
1.15611,0.40292,-0.915235
1.16867,0.391388,-0.920226
1.18124,0.379793,-0.925071
1.19381,0.368139,-0.929771
1.20637,0.356427,-0.934323
1.21894,0.344658,-0.938728
1.2315,0.332835,-0.942985
1.24407,0.320959,-0.947093
1.25664,0.309033,-0.951051
1.2692,0.297058,-0.95486
1.28177,0.285035,-0.958517
1.29434,0.272968,-0.962023
1.3069,0.260858,-0.965377
1.31947,0.248707,-0.968579
1.33204,0.236516,-0.971628
1.3446,0.224288,-0.974523
1.35717,0.212025,-0.977264
1.36973,0.199728,-0.979851
1.3823,0.187399,-0.982284
1.39487,0.175041,-0.984561
1.40743,0.162655,-0.986683
1.42,0.150244,-0.988649
1.43257,0.137809,-0.990459
1.44513,0.125352,-0.992112
1.4577,0.112875,-0.993609
1.47027,0.100381,-0.994949
1.48283,0.0878706,-0.996132
1.4954,0.0753464,-0.997157
1.50796,0.0628103,-0.998025
1.52053,0.0502643,-0.998736
1.5331,0.0377103,-0.999289
1.54566,0.0251504,-0.999684
1.55823,0.0125865,-0.999921
1.5708,2.06704e-05,-1
1.58336,-0.0125452,-0.999921
1.59593,-0.0251091,-0.999685
1.6085,-0.037669,-0.99929
1.62106,-0.050223,-0.998738
1.63363,-0.0627691,-0.998028
1.64619,-0.0753052,-0.997161
1.65876,-0.0878295,-0.996136
1.67133,-0.10034,-0.994953
1.68389,-0.112834,-0.993614
1.69646,-0.125311,-0.992117
1.70903,-0.137768,-0.990465
1.72159,-0.150203,-0.988655
1.73416,-0.162615,-0.98669
1.74673,-0.175,-0.984568
1.75929,-0.187359,-0.982292
1.77186,-0.199687,-0.97986
1.78442,-0.211984,-0.977273
1.79699,-0.224248,-0.974532
1.80956,-0.236476,-0.971637
1.82212,-0.248667,-0.968589
1.83469,-0.260818,-0.965388
1.84726,-0.272929,-0.962034
1.85982,-0.284996,-0.958529
1.87239,-0.297018,-0.954872
1.88496,-0.308993,-0.951064
1.89752,-0.32092,-0.947106
1.91009,-0.332796,-0.942999
1.92265,-0.344619,-0.938743
1.93522,-0.356388,-0.934338
1.94779,-0.368101,-0.929786
1.96035,-0.379755,-0.925087
1.97292,-0.39135,-0.920242
1.98549,-0.402883,-0.915252
1.99805,-0.414352,-0.910117
2.01062,-0.425755,-0.904838
2.02319,-0.437092,-0.899417
2.03575,-0.448359,-0.893853
2.04832,-0.459556,-0.888149
2.06088,-0.47068,-0.882304
2.07345,-0.48173,-0.87632
2.08602,-0.492703,-0.870197
2.09858,-0.503599,-0.863937
2.11115,-0.514416,-0.857541
2.12372,-0.525151,-0.851009
2.13628,-0.535803,-0.844343
2.14885,-0.546371,-0.837543
2.16142,-0.556852,-0.830612
2.17398,-0.567245,-0.823549
2.18655,-0.577549,-0.816356
2.19911,-0.587762,-0.809034
2.21168,-0.597882,-0.801584
2.22425,-0.607907,-0.794008
2.23681,-0.617836,-0.786307
2.24938,-0.627668,-0.778481
2.26195,-0.637401,-0.770532
2.27451,-0.647033,-0.762462
2.28708,-0.656563,-0.754271
2.29965,-0.665989,-0.745961
2.31221,-0.67531,-0.737534
2.32478,-0.684525,-0.72899
2.33734,-0.693631,-0.72033
2.34991,-0.702628,-0.711557
2.36248,-0.711514,-0.702672
2.37504,-0.720287,-0.693676
2.38761,-0.728947,-0.68457
2.40018,-0.737492,-0.675356
2.41274,-0.74592,-0.666036
2.42531,-0.75423,-0.65661
2.43788,-0.762422,-0.64708
2.45044,-0.770493,-0.637449
2.46301,-0.778442,-0.627717
2.47558,-0.786268,-0.617885
2.48814,-0.79397,-0.607956
2.50071,-0.801547,-0.597931
2.51327,-0.808998,-0.587812
2.52584,-0.81632,-0.5776
2.53841,-0.823514,-0.567296
2.55097,-0.830577,-0.556903
2.56354,-0.83751,-0.546423
2.57611,-0.84431,-0.535855
2.58867,-0.850977,-0.525204
2.60124,-0.857509,-0.514469
2.61381,-0.863906,-0.503653
2.62637,-0.870167,-0.492757
2.63894,-0.87629,-0.481784
2.6515,-0.882275,-0.470735
2.66407,-0.88812,-0.459611
2.67664,-0.893826,-0.448415
2.6892,-0.89939,-0.437148
2.70177,-0.904812,-0.425811
2.71434,-0.910091,-0.414408
2.7269,-0.915227,-0.402939
2.73947,-0.920218,-0.391407
2.75204,-0.925063,-0.379813
2.7646,-0.929763,-0.368158
2.77717,-0.934316,-0.356446
2.78973,-0.938721,-0.344677
2.8023,-0.942978,-0.332854
2.81487,-0.947086,-0.320979
2.82743,-0.951045,-0.309052
2.84,-0.954853,-0.297077
2.85257,-0.958511,-0.285055
2.86513,-0.962017,-0.272988
2.8777,-0.965372,-0.260878
2.89027,-0.968574,-0.248727
2.90283,-0.971623,-0.236536
2.9154,-0.974518,-0.224308
2.92796,-0.97726,-0.212045
2.94053,-0.979847,-0.199748
2.9531,-0.98228,-0.187419
2.96566,-0.984558,-0.175061
2.97823,-0.98668,-0.162676
2.9908,-0.988646,-0.150264
3.00336,-0.990456,-0.137829
3.01593,-0.99211,-0.125373
3.0285,-0.993607,-0.112896
3.04106,-0.994947,-0.100402
3.05363,-0.99613,-0.0878912
3.06619,-0.997156,-0.075367
3.07876,-0.998024,-0.062831
3.09133,-0.998735,-0.0502849
3.10389,-0.999288,-0.037731
3.11646,-0.999683,-0.0251711
3.12903,-0.999921,-0.0126072
3.14159,-1,-4.13407e-05
3.15416,-0.999922,0.0125245
3.16673,-0.999685,0.0250884
3.17929,-0.999291,0.0376484
3.19186,-0.998739,0.0502024
3.20442,-0.998029,0.0627484
3.21699,-0.997162,0.0752846
3.22956,-0.996137,0.0878089
3.24212,-0.994955,0.100319
3.25469,-0.993616,0.112814
3.26726,-0.99212,0.125291
3.27982,-0.990467,0.137748
3.29239,-0.988658,0.150183
3.30496,-0.986693,0.162594
3.31752,-0.984572,0.17498
3.33009,-0.982295,0.187338
3.34265,-0.979864,0.199667
3.35522,-0.977277,0.211964
3.36779,-0.974537,0.224228
3.38035,-0.971642,0.236456
3.39292,-0.968594,0.248647
3.40549,-0.965393,0.260798
3.41805,-0.96204,0.272909
3.43062,-0.958535,0.284976
3.44319,-0.954878,0.296998
3.45575,-0.951071,0.308974
3.46832,-0.947113,0.3209
3.48088,-0.943006,0.332776
3.49345,-0.93875,0.3446
3.50602,-0.934345,0.356369
3.51858,-0.929794,0.368082
3.53115,-0.925095,0.379736
3.54372,-0.92025,0.391331
3.55628,-0.91526,0.402864
3.56885,-0.910125,0.414333
3.58142,-0.904847,0.425737
3.59398,-0.899426,0.437073
3.60655,-0.893863,0.448341
3.61911,-0.888158,0.459538
3.63168,-0.882314,0.470662
3.64425,-0.87633,0.481712
3.65681,-0.870207,0.492685
3.66938,-0.863948,0.503581
3.68195,-0.857552,0.514398
3.69451,-0.85102,0.525133
3.70708,-0.844354,0.535786
3.71965,-0.837555,0.546353
3.73221,-0.830623,0.556835
3.74478,-0.823561,0.567228
3.75734,-0.816368,0.577532
3.76991,-0.809046,0.587745
3.78248,-0.801597,0.597865
3.79504,-0.794021,0.607891
3.80761,-0.786319,0.61782
3.82018,-0.778494,0.627652
3.83274,-0.770545,0.637385
3.84531,-0.762475,0.647017
3.85788,-0.754285,0.656547
3.87044,-0.745975,0.665974
3.88301,-0.737548,0.675295
3.89557,-0.729004,0.68451
3.90814,-0.720345,0.693616
3.92071,-0.711572,0.702613
3.93327,-0.702687,0.711499
3.94584,-0.693691,0.720273
3.95841,-0.684585,0.728933
3.97097,-0.675371,0.737478
3.98354,-0.666051,0.745906
3.99611,-0.656625,0.754217
4.00867,-0.647096,0.762408
4.02124,-0.637465,0.77048
4.0338,-0.627733,0.778429
4.04637,-0.617901,0.786256
4.05894,-0.607973,0.793958
4.0715,-0.597948,0.801535
4.08407,-0.587829,0.808985
4.09664,-0.577617,0.816308
4.1092,-0.567313,0.823502
4.12177,-0.556921,0.830566
4.13434,-0.54644,0.837498
4.1469,-0.535873,0.844299
4.15947,-0.525221,0.850966
4.17204,-0.514487,0.857498
4.1846,-0.503671,0.863896
4.19717,-0.492775,0.870157
4.20973,-0.481802,0.87628
4.2223,-0.470753,0.882265
4.23487,-0.459629,0.888111
4.24743,-0.448433,0.893816
4.26,-0.437166,0.899381
4.27257,-0.42583,0.904803
4.28513,-0.414427,0.910083
4.2977,-0.402958,0.915218
4.31027,-0.391426,0.92021
4.32283,-0.379832,0.925056
4.3354,-0.368178,0.929755
4.34796,-0.356465,0.934309
4.36053,-0.344697,0.938714
4.3731,-0.332874,0.942971
4.38566,-0.320998,0.94708
4.39823,-0.309072,0.951039
4.4108,-0.297097,0.954847
4.42336,-0.285075,0.958505
4.43593,-0.273008,0.962012
4.4485,-0.260898,0.965366
4.46106,-0.248747,0.968569
4.47363,-0.236556,0.971618
4.48619,-0.224328,0.974514
4.49876,-0.212065,0.977256
4.51133,-0.199768,0.979843
4.52389,-0.18744,0.982276
4.53646,-0.175082,0.984554
4.54903,-0.162696,0.986676
4.56159,-0.150285,0.988643
4.57416,-0.13785,0.990453
4.58673,-0.125393,0.992107
4.59929,-0.112917,0.993604
4.61186,-0.100422,0.994945
4.62442,-0.0879118,0.996128
4.63699,-0.0753877,0.997154
4.64956,-0.0628516,0.998023
4.66212,-0.0503056,0.998734
4.67469,-0.0377517,0.999287
4.68726,-0.0251918,0.999683
4.69982,-0.0126279,0.99992
4.71239,-6.20111e-05,1
4.72496,0.0125039,0.999922
4.73752,0.0250678,0.999686
4.75009,0.0376277,0.999292
4.76265,0.0501817,0.99874
4.77522,0.0627278,0.998031
4.78779,0.075264,0.997164
4.80035,0.0877883,0.996139
4.81292,0.100299,0.994957
4.82549,0.112793,0.993618
4.83805,0.12527,0.992123
4.85062,0.137727,0.99047
4.86319,0.150162,0.988661
4.87575,0.162574,0.986696
4.88832,0.17496,0.984576
4.90088,0.187318,0.982299
4.91345,0.199647,0.979868
4.92602,0.211944,0.977282
4.93858,0.224207,0.974541
4.95115,0.236436,0.971647
4.96372,0.248627,0.968599
4.97628,0.260778,0.965399
4.98885,0.272889,0.962046
5.00142,0.284956,0.958541
5.01398,0.296979,0.954884
5.02655,0.308954,0.951077
5.03911,0.320881,0.94712
5.05168,0.332757,0.943013
5.06425,0.34458,0.938757
5.07681,0.356349,0.934353
5.08938,0.368062,0.929801
5.10195,0.379717,0.925103
5.11451,0.391312,0.920258
5.12708,0.402845,0.915268
5.13965,0.414314,0.910134
5.15221,0.425718,0.904856
5.16478,0.437055,0.899435
5.17734,0.448322,0.893872
5.18991,0.459519,0.888168
5.20248,0.470644,0.882323
5.21504,0.481694,0.87634
5.22761,0.492667,0.870218
5.24018,0.503564,0.863958
5.25274,0.51438,0.857562
5.26531,0.525116,0.851031
5.27788,0.535768,0.844365
5.29044,0.546336,0.837566
5.30301,0.556818,0.830635
5.31557,0.567211,0.823572
5.32814,0.577515,0.81638
5.34071,0.587728,0.809058
5.35327,0.597849,0.801609
5.36584,0.607874,0.794033
5.37841,0.617804,0.786332
5.39097,0.627636,0.778507
5.40354,0.637369,0.770559
5.41611,0.647002,0.762489
5.42867,0.656532,0.754298
5.44124,0.665958,0.745989
5.4538,0.67528,0.737562
5.46637,0.684495,0.729018
5.47894,0.693601,0.720359
5.4915,0.702599,0.711586
5.50407,0.711485,0.702702
5.51664,0.720259,0.693706
5.5292,0.728919,0.6846
5.54177,0.737464,0.675387
5.55434,0.745892,0.666066
5.5669,0.754203,0.656641
5.57947,0.762395,0.647112
5.59203,0.770466,0.637481
5.6046,0.778416,0.627749
5.61717,0.786243,0.617918
5.62973,0.793945,0.607989
5.6423,0.801523,0.597964
5.65487,0.808973,0.587845
5.66743,0.816296,0.577634
5.68,0.82349,0.567331
5.69257,0.830554,0.556938
5.70513,0.837487,0.546457
5.7177,0.844288,0.53589
5.73027,0.850955,0.525239
5.74283,0.857488,0.514504
5.7554,0.863885,0.503689
5.76796,0.870146,0.492793
5.78053,0.87627,0.48182
5.7931,0.882255,0.470771
5.80566,0.888101,0.459648
5.81823,0.893807,0.448452
5.8308,0.899372,0.437185
5.84336,0.904794,0.425849
5.85593,0.910074,0.414446
5.8685,0.91521,0.402977
5.88106,0.920202,0.391445
5.89363,0.925048,0.379851
5.90619,0.929748,0.368197
5.91876,0.934301,0.356485
5.93133,0.938707,0.344716
5.94389,0.942965,0.332893
5.95646,0.947073,0.321018
5.96903,0.951032,0.309092
5.98159,0.954841,0.297117
5.99416,0.958499,0.285095
6.00673,0.962006,0.273028
6.01929,0.965361,0.260918
6.03186,0.968563,0.248767
6.04442,0.971613,0.236576
6.05699,0.974509,0.224348
6.06956,0.977251,0.212085
6.08212,0.979839,0.199788
6.09469,0.982272,0.18746
6.10726,0.98455,0.175102
6.11982,0.986673,0.162717
6.13239,0.98864,0.150305
6.14496,0.99045,0.13787
6.15752,0.992105,0.125414
6.17009,0.993602,0.112937
6.18265,0.994943,0.100443
6.19522,0.996126,0.0879324
6.20779,0.997153,0.0754083
6.22035,0.998022,0.0628722
6.23292,0.998733,0.0503262
6.24549,0.999286,0.0377723
6.25805,0.999682,0.0252124
6.27062,0.99992,0.0126485
6.28319,1,8.26814e-05
6.29575,0.999922,-0.0124832
6.30832,0.999686,-0.0250471
6.32088,0.999293,-0.0376071
6.33345,0.998741,-0.0501611
6.34602,0.998032,-0.0627072
6.35858,0.997165,-0.0752434
6.37115,0.996141,-0.0877677
6.38372,0.994959,-0.100278
6.39628,0.993621,-0.112773
6.40885,0.992125,-0.12525
6.42142,0.990473,-0.137707
6.43398,0.988664,-0.150142
6.44655,0.9867,-0.162553
6.45911,0.984579,-0.174939
6.47168,0.982303,-0.187298
6.48425,0.979872,-0.199626
6.49681,0.977286,-0.211924
6.50938,0.974546,-0.224187
6.52195,0.971652,-0.236416
6.53451,0.968605,-0.248607
6.54708,0.965404,-0.260758
6.55965,0.962051,-0.272869
6.57221,0.958546,-0.284936
6.58478,0.95489,-0.296959
6.59734,0.951083,-0.308934
6.60991,0.947126,-0.320861
6.62248,0.94302,-0.332737
6.63504,0.938764,-0.344561
6.64761,0.93436,-0.35633
6.66018,0.929809,-0.368043
6.67274,0.925111,-0.379698
6.68531,0.920266,-0.391293
6.69788,0.915277,-0.402826
6.71044,0.910143,-0.414295
6.72301,0.904865,-0.425699
6.73557,0.899444,-0.437036
6.74814,0.893881,-0.448304
6.76071,0.888177,-0.459501
6.77327,0.882333,-0.470625
6.78584,0.87635,-0.481675
6.79841,0.870228,-0.492649
6.81097,0.863969,-0.503546
6.82354,0.857573,-0.514363
6.83611,0.851042,-0.525098
6.84867,0.844376,-0.535751
6.86124,0.837577,-0.546319
6.8738,0.830646,-0.5568
6.88637,0.823584,-0.567194
6.89894,0.816392,-0.577499
6.9115,0.80907,-0.587712
6.92407,0.801621,-0.597832
6.93664,0.794046,-0.607858
6.9492,0.786345,-0.617788
6.96177,0.77852,-0.62762
6.97434,0.770572,-0.637353
6.9869,0.762502,-0.646986
6.99947,0.754312,-0.656516
7.01203,0.746003,-0.665943
7.0246,0.737576,-0.675265
7.03717,0.729032,-0.68448
7.04973,0.720373,-0.693586
7.0623,0.711601,-0.702584
7.07487,0.702716,-0.71147
7.08743,0.69372,-0.720244
7.1,0.684615,-0.728905
7.11257,0.675402,-0.73745
7.12513,0.666082,-0.745879
7.1377,0.656657,-0.75419
7.15026,0.647128,-0.762382
7.16283,0.637497,-0.770453
7.1754,0.627765,-0.778403
7.18796,0.617934,-0.78623
7.20053,0.608006,-0.793933
7.2131,0.597981,-0.80151
7.22566,0.587862,-0.808961
7.23823,0.57765,-0.816284
7.2508,0.567348,-0.823478
7.26336,0.556955,-0.830543
7.27593,0.546475,-0.837476
7.28849,0.535908,-0.844277
7.30106,0.525256,-0.850944
7.31363,0.514522,-0.857477
7.32619,0.503706,-0.863875
7.33876,0.492811,-0.870136
7.35133,0.481838,-0.87626
7.36389,0.470789,-0.882246
7.37646,0.459666,-0.888092
7.38903,0.44847,-0.893798
7.40159,0.437203,-0.899363
7.41416,0.425868,-0.904786
7.42673,0.414465,-0.910065
7.43929,0.402996,-0.915202
7.45186,0.391464,-0.920193
7.46442,0.37987,-0.92504
7.47699,0.368216,-0.92974
7.48956,0.356504,-0.934294
7.50212,0.344736,-0.9387
7.51469,0.332913,-0.942958
7.52726,0.321037,-0.947067
7.53982,0.309111,-0.951026
7.55239,0.297136,-0.954835
7.56496,0.285115,-0.958493
7.57752,0.273048,-0.962
7.59009,0.260938,-0.965356
7.60265,0.248787,-0.968558
7.61522,0.236596,-0.971608
7.62779,0.224369,-0.974504
7.64035,0.212105,-0.977247
7.65292,0.199809,-0.979835
7.66549,0.18748,-0.982268
7.67805,0.175123,-0.984547
7.69062,0.162737,-0.986669
7.70319,0.150326,-0.988637
7.71575,0.137891,-0.990447
7.72832,0.125434,-0.992102
7.74088,0.112958,-0.9936
7.75345,0.100463,-0.994941
7.76602,0.087953,-0.996125
7.77858,0.0754289,-0.997151
7.79115,0.0628928,-0.99802
7.80372,0.0503469,-0.998732
7.81628,0.037793,-0.999286
7.82885,0.0252331,-0.999682
7.84142,0.0126692,-0.99992
7.85398,0.000103352,-1
7.86655,-0.0124625,-0.999922
7.87911,-0.0250264,-0.999687
7.89168,-0.0375864,-0.999293
7.90425,-0.0501404,-0.998742
7.91681,-0.0626865,-0.998033
7.92938,-0.0752228,-0.997167
7.94195,-0.0877471,-0.996143
7.95451,-0.100258,-0.994962
7.96708,-0.112752,-0.993623
7.97965,-0.125229,-0.992128
7.99221,-0.137686,-0.990476
8.00478,-0.150121,-0.988668
8.01734,-0.162533,-0.986703
8.02991,-0.174919,-0.984583
8.04248,-0.187277,-0.982307
8.05504,-0.199606,-0.979876
8.06761,-0.211903,-0.977291
8.08018,-0.224167,-0.974551
8.09274,-0.236396,-0.971657
8.10531,-0.248587,-0.96861
8.11788,-0.260738,-0.965409
8.13044,-0.272849,-0.962057
8.14301,-0.284917,-0.958552
8.15557,-0.296939,-0.954896
8.16814,-0.308915,-0.95109
8.18071,-0.320842,-0.947133
8.19327,-0.332718,-0.943026
8.20584,-0.344542,-0.938771
8.21841,-0.356311,-0.934367
8.23097,-0.368024,-0.929816
8.24354,-0.379679,-0.925118
8.25611,-0.391274,-0.920274
8.26867,-0.402807,-0.915285
8.28124,-0.414276,-0.910151
8.2938,-0.425681,-0.904874
8.30637,-0.437017,-0.899453
8.31894,-0.448285,-0.893891
8.3315,-0.459482,-0.888187
8.34407,-0.470607,-0.882343
8.35664,-0.481657,-0.87636
8.3692,-0.492632,-0.870238
8.38177,-0.503528,-0.863979
8.39434,-0.514345,-0.857583
8.4069,-0.52508,-0.851053
8.41947,-0.535733,-0.844387
8.43203,-0.546301,-0.837589
8.4446,-0.556783,-0.830658
8.45717,-0.567177,-0.823596
8.46973,-0.577482,-0.816404
8.4823,-0.587695,-0.809083
8.49487,-0.597815,-0.801634
8.50743,-0.607841,-0.794058
8.52,-0.617771,-0.786358
8.53257,-0.627604,-0.778533
8.54513,-0.637337,-0.770585
8.5577,-0.64697,-0.762515
8.57026,-0.656501,-0.754325
8.58283,-0.665928,-0.746016
8.5954,-0.675249,-0.737589
8.60796,-0.684465,-0.729046
8.62053,-0.693572,-0.720388
8.6331,-0.702569,-0.711615
8.64566,-0.711456,-0.702731
8.65823,-0.72023,-0.693735
8.6708,-0.728891,-0.68463
8.68336,-0.737436,-0.675417
8.69593,-0.745865,-0.666097
8.70849,-0.754176,-0.656672
8.72106,-0.762368,-0.647143
8.73363,-0.77044,-0.637513
8.74619,-0.77839,-0.627781
8.75876,-0.786217,-0.61795
8.77133,-0.79392,-0.608022
8.78389,-0.801498,-0.597998
8.79646,-0.808949,-0.587879
8.80903,-0.816272,-0.577667
8.82159,-0.823467,-0.567365
8.83416,-0.830531,-0.556972
8.84672,-0.837464,-0.546492
8.85929,-0.844265,-0.535925
8.87186,-0.850933,-0.525274
8.88442,-0.857467,-0.51454
8.89699,-0.863864,-0.503724
8.90956,-0.870126,-0.492829
8.92212,-0.87625,-0.481857
8.93469,-0.882236,-0.470808
8.94726,-0.888082,-0.459684
8.95982,-0.893789,-0.448489
8.97239,-0.899354,-0.437222
8.98495,-0.904777,-0.425886
8.99752,-0.910057,-0.414483
9.01009,-0.915193,-0.403015
9.02265,-0.920185,-0.391483
9.03522,-0.925032,-0.379889
9.04779,-0.929733,-0.368235
9.06035,-0.934286,-0.356523
9.07292,-0.938693,-0.344755
9.08549,-0.942951,-0.332932
9.09805,-0.94706,-0.321057
9.11062,-0.951019,-0.309131
9.12319,-0.954829,-0.297156
9.13575,-0.958488,-0.285134
9.14832,-0.961995,-0.273068
9.16088,-0.96535,-0.260958
9.17345,-0.968553,-0.248807
9.18602,-0.971603,-0.236616
9.19858,-0.9745,-0.224389
9.21115,-0.977242,-0.212126
9.22372,-0.979831,-0.199829
9.23628,-0.982264,-0.187501
9.24885,-0.984543,-0.175143
9.26142,-0.986666,-0.162757
9.27398,-0.988633,-0.150346
9.28655,-0.990445,-0.137911
9.29911,-0.992099,-0.125455
9.31168,-0.993597,-0.112978
9.32425,-0.994939,-0.100484
9.33681,-0.996123,-0.0879736
9.34938,-0.99715,-0.0754495
9.36195,-0.998019,-0.0629135
9.37451,-0.998731,-0.0503675
9.38708,-0.999285,-0.0378136
9.39965,-0.999681,-0.0252537
9.41221,-0.999919,-0.0126899
9.42478,-1,-0.000124022
9.43734,-0.999923,0.0124419
9.44991,-0.999687,0.0250058
9.46248,-0.999294,0.0375658
9.47504,-0.998743,0.0501198
9.48761,-0.998035,0.0626659
9.50018,-0.997168,0.0752021
9.51274,-0.996145,0.0877265
9.52531,-0.994964,0.100237
9.53788,-0.993625,0.112732
9.55044,-0.99213,0.125209
9.56301,-0.990479,0.137666
9.57557,-0.988671,0.150101
9.58814,-0.986706,0.162513
9.60071,-0.984586,0.174899
9.61327,-0.982311,0.187257
9.62584,-0.97988,0.199586
9.63841,-0.977295,0.211883
9.65097,-0.974555,0.224147
9.66354,-0.971662,0.236375
9.67611,-0.968615,0.248567
9.68867,-0.965415,0.260718
9.70124,-0.962063,0.272829
9.7138,-0.958558,0.284897
9.72637,-0.954903,0.296919
9.73894,-0.951096,0.308895
9.7515,-0.947139,0.320822
9.76407,-0.943033,0.332698
9.77664,-0.938778,0.344522
9.7892,-0.934375,0.356292
9.80177,-0.929824,0.368005
9.81434,-0.925126,0.37966
9.8269,-0.920282,0.391255
9.83947,-0.915293,0.402788
9.85203,-0.91016,0.414258
9.8646,-0.904882,0.425662
9.87717,-0.899462,0.436999
9.88973,-0.8939,0.448267
9.9023,-0.888196,0.459464
9.91487,-0.882353,0.470589
9.92743,-0.87637,0.481639
9.94,-0.870248,0.492614
9.95257,-0.863989,0.50351
9.96513,-0.857594,0.514327
9.9777,-0.851063,0.525063
9.99026,-0.844398,0.535716
10.0028,-0.8376,0.546284
10.0154,-0.830669,0.556766
10.028,-0.823607,0.56716
10.0405,-0.816416,0.577465
10.0531,-0.809095,0.587678
10.0657,-0.801646,0.597799
10.0782,-0.794071,0.607825
10.0908,-0.78637,0.617755
10.1034,-0.778546,0.627588
10.1159,-0.770598,0.637321
10.1285,-0.762529,0.646954
10.1411,-0.754339,0.656485
10.1536,-0.74603,0.665912
10.1662,-0.737603,0.675234
10.1788,-0.72906,0.684449
10.1913,-0.720402,0.693557
10.2039,-0.71163,0.702554
10.2165,-0.702746,0.711441
10.229,-0.69375,0.720216
10.2416,-0.684645,0.728876
10.2542,-0.675432,0.737422
10.2667,-0.666113,0.745851
10.2793,-0.656688,0.754163
10.2919,-0.647159,0.762355
10.3044,-0.637528,0.770427
10.317,-0.627797,0.778377
10.3296,-0.617966,0.786204
10.3421,-0.608038,0.793908
10.3547,-0.598014,0.801486
10.3673,-0.587896,0.808937
10.3798,-0.577684,0.81626
10.3924,-0.567382,0.823455
10.405,-0.556989,0.83052
10.4175,-0.546509,0.837453
10.4301,-0.535943,0.844254
10.4427,-0.525292,0.850922
10.4552,-0.514558,0.857456
10.4678,-0.503742,0.863854
10.4804,-0.492847,0.870116
10.4929,-0.481875,0.87624
10.5055,-0.470826,0.882226
10.5181,-0.459703,0.888073
10.5306,-0.448507,0.893779
10.5432,-0.437241,0.899345
10.5558,-0.425905,0.904768
10.5683,-0.414502,0.910048
10.5809,-0.403034,0.915185
10.5935,-0.391502,0.920177
10.606,-0.379908,0.925024
10.6186,-0.368254,0.929725
10.6311,-0.356543,0.934279
10.6437,-0.344774,0.938686
10.6563,-0.332952,0.942944
10.6688,-0.321077,0.947053
10.6814,-0.309151,0.951013
10.694,-0.297176,0.954823
10.7065,-0.285154,0.958482
10.7191,-0.273088,0.961989
10.7317,-0.260978,0.965345
10.7442,-0.248827,0.968548
10.7568,-0.236637,0.971598
10.7694,-0.224409,0.974495
10.7819,-0.212146,0.977238
10.7945,-0.199849,0.979827
10.8071,-0.187521,0.982261
10.8196,-0.175163,0.984539
10.8322,-0.162778,0.986663
